,fecha_hecho,latitud,longitud,sexo,edad,medio_transporte,modalidad,sede_receptora
291,2017-03-16,6.23643462,-75.56016114,Mujer,24,Taxi,Atraco,Buenos Aires
292,2017-03-16,6.23170253,-75.59622612,Mujer,21,Metro,Cosquilleo,Belén
293,2017-03-16,6.26936953,-75.5659829,Hombre,40,Metro,Cosquilleo,Aranjuez
294,2017-03-16,6.23170253,-75.59622612,Mujer,21,Metro,Cosquilleo,Belén
295,2017-03-16,6.2471197,-75.56974169,Hombre,19,Metro,Cosquilleo,Candelaria
296,2017-03-16,6.23050465,-75.57515469,Hombre,26,Metro,Cosquilleo,Poblado
297,2017-03-17,6.25116858,-75.56483086,Hombre,47,Taxi,Descuido,Candelaria
298,2017-03-17,6.25116858,-75.56483086,Hombre,47,Taxi,Descuido,Candelaria
299,2017-03-17,6.25116858,-75.56483086,Hombre,47,Taxi,Descuido,Candelaria
300,2017-03-17,6.2472065,-75.56965079,Mujer,53,Metro,Cosquilleo,Candelaria
301,2017-03-17,6.24946724,-75.56799723,Mujer,25,Taxi,Descuido,Candelaria
302,2017-03-17,6.26340814,-75.56348098,Hombre,25,Metro,Cosquilleo,Candelaria
303,2017-03-17,6.28946002,-75.58250394,Hombre,57,Autobus,Cosquilleo,Doce de Octubre
304,2017-03-17,6.26410793,-75.5631897,Hombre,38,Metro,Cosquilleo,Aranjuez
305,2017-03-17,6.23013513,-75.57522331,Hombre,31,Metro,Cosquilleo,Poblado
306,2017-03-17,6.2150235,-75.57720926,Mujer,21,Autobus,Engaño,Poblado
307,2017-03-18,6.21356762,-75.57157125,Hombre,57,Taxi,Atraco,Poblado
308,2017-03-18,6.29508538,-75.5932514,Hombre,35,Taxi,Atraco,Castilla
309,2017-03-18,6.21356762,-75.57157125,Hombre,57,Taxi,Atraco,Poblado
310,2017-03-18,6.24745551,-75.5643323,Hombre,49,Taxi,Atraco,Candelaria
311,2017-03-19,6.22777962,-75.53224471,Hombre,27,Taxi,Atraco,Buenos Aires
312,2017-03-19,6.22777962,-75.53224471,Hombre,27,Taxi,Atraco,Buenos Aires
313,2017-03-20,6.2523524,-75.5667813,Mujer,22,Taxi,Atraco,Candelaria
314,2017-03-20,6.2523524,-75.5667813,Mujer,22,Taxi,Atraco,Candelaria
315,2017-03-20,6.246285,-75.56694058,Mujer,29,Autobus,Atraco,Candelaria
316,2017-03-20,6.19361152,-75.58183875,Mujer,54,Metro,Cosquilleo,Poblado
317,2017-03-20,6.2469612,-75.56889441,Mujer,40,Metro,Cosquilleo,Candelaria
318,2017-03-20,6.19361152,-75.58183875,Mujer,54,Metro,Cosquilleo,Poblado
319,2017-03-21,6.24954216,-75.56487646,Mujer,18,Autobus,Cosquilleo,Candelaria
320,2017-03-21,6.24411361,-75.56307908,Hombre,32,Taxi,Atraco,Candelaria
321,2017-03-21,6.19585142,-75.58174219,Mujer,30,Autobus,Cosquilleo,Belén
322,2017-03-21,6.24411361,-75.56307908,Hombre,32,Taxi,Atraco,Candelaria
323,2017-03-21,6.24728649,-75.56983855,Hombre,56,Metro,Cosquilleo,Candelaria
324,2017-03-21,6.21972944,-75.58490118,Mujer,19,Autobus,Cosquilleo,Belén
325,2017-03-22,6.21538347,-75.56377407,Hombre,48,Autobus,Atraco,Poblado
326,2017-03-22,6.21538347,-75.56377407,Hombre,48,Autobus,Atraco,Poblado
327,2017-03-22,6.21538347,-75.56377407,Hombre,48,Autobus,Atraco,Poblado
328,2017-03-22,6.24578271,-75.57418909,Hombre,55,Autobus,Atraco,Candelaria
329,2017-03-22,6.24578271,-75.57418909,Hombre,55,Autobus,Atraco,Candelaria
330,2017-03-22,6.24728116,-75.5697947,Hombre,45,Metro,Cosquilleo,Candelaria
331,2017-03-22,6.20658147,-75.58592644,Hombre,48,Taxi,Atraco,Belén
332,2017-03-23,6.23740516,-75.58722463,Hombre,67,Taxi,Atraco,Belén
333,2017-03-23,6.24911393,-75.56893497,Mujer,22,Metro,Cosquilleo,Candelaria
334,2017-03-23,6.2662434,-75.57475772,Mujer,46,Autobus,Cosquilleo,Castilla
335,2017-03-23,6.25291231,-75.56236591,Mujer,25,Autobus,Atraco,Candelaria
336,2017-03-23,6.25749374,-75.57091205,Mujer,39,Autobus,Raponazo,Candelaria
337,2017-03-23,6.30369459,-75.55787596,Hombre,32,Metro,Cosquilleo,Castilla
338,2017-03-23,6.2662434,-75.57475772,Mujer,46,Autobus,Cosquilleo,Castilla
339,2017-03-23,6.26376195,-75.56249586,Mujer,21,Metro,Cosquilleo,Candelaria
340,2017-03-23,6.26459037,-75.56793686,Mujer,32,Autobus,Cosquilleo,Aranjuez
341,2017-03-23,6.21396733,-75.576198,Mujer,52,Metro,Cosquilleo,Poblado
342,2017-03-23,6.22162024,-75.57978954,Hombre,31,Taxi,Atraco,Belén
343,2017-03-24,6.28400788,-75.57193335,Hombre,44,Taxi,Atraco,Castilla
344,2017-03-24,6.25713564,-75.56605127,Mujer,24,Metro,Cosquilleo,Candelaria
345,2017-03-24,6.21025054,-75.56967761,Hombre,28,Taxi,Descuido,Poblado
346,2017-03-24,6.23860668,-75.57305352,Mujer,24,Metro,Cosquilleo,Candelaria
347,2017-03-24,6.24547636,-75.56746133,Mujer,27,Autobus,Atraco,Candelaria
348,2017-03-24,6.21281035,-75.57789054,Hombre,52,Metro,Cosquilleo,Poblado
349,2017-03-25,6.29055843,-75.56450095,Hombre,65,Metro,Cosquilleo,Castilla
350,2017-03-25,6.27808113,-75.56964006,Mujer,41,Metro,Cosquilleo,Castilla
351,2017-03-25,6.21016522,-75.56927528,Hombre,24,Taxi,Descuido,Poblado
352,2017-03-26,6.25136487,-75.56519147,Hombre,20,Taxi,Atraco,Candelaria
353,2017-03-27,6.24739847,-75.56952205,Mujer,34,Metro,Cosquilleo,Candelaria
354,2017-03-27,6.21273569,-75.5779871,Hombre,35,Metro,Cosquilleo,Poblado
355,2017-03-27,6.24443356,-75.5699553,Hombre,28,Taxi,Atraco,Candelaria
356,2017-03-27,6.24141923,-75.56999017,Mujer,47,Autobus,Cosquilleo,Candelaria
357,2017-03-28,6.24202323,-75.57180192,Hombre,20,Taxi,Atraco,Candelaria
358,2017-03-28,6.24567072,-75.56733336,Mujer,20,Autobus,Cosquilleo,Candelaria
359,2017-03-28,6.25067185,-75.56393876,Mujer,15,Taxi,Atraco,Candelaria
360,2017-03-28,6.24202323,-75.57180192,Hombre,20,Taxi,Atraco,Candelaria
361,2017-03-28,6.2492327,-75.562185,Hombre,38,Autobus,Descuido,Candelaria
362,2017-03-29,6.2782091,-75.56957569,Mujer,25,Metro,Cosquilleo,Castilla
363,2017-03-29,6.2782091,-75.56957569,Mujer,25,Metro,Cosquilleo,Castilla
364,2017-03-29,6.30047094,-75.55845798,Hombre,48,Metro,Cosquilleo,Castilla
365,2017-03-30,6.24351636,-75.5671617,Mujer,26,Autobus,Atraco,Candelaria
366,2017-03-30,6.25544525,-75.57407644,Mujer,23,Autobus,Cosquilleo,Candelaria
367,2017-03-30,6.21318143,-75.57767767,Hombre,18,Metro,Cosquilleo,Poblado
368,2017-03-30,6.25869805,-75.59795346,Mujer,37,Metro,Cosquilleo,Laureles
369,2017-03-30,6.29372289,-75.57121444,Hombre,29,Taxi,Atraco,Castilla
370,2017-03-31,6.21300233,-75.57789054,Hombre,17,Metro,Cosquilleo,Poblado
371,2017-04-01,6.22551619,-75.600406,Mujer,49,Taxi,Descuido,Belén
372,2017-04-01,6.22551619,-75.600406,Mujer,49,Taxi,Descuido,Belén
373,2017-04-01,6.24547386,-75.56745697,Hombre,25,Taxi,Escopolamina,Candelaria
374,2017-04-01,6.23149431,-75.59669141,Mujer,55,Autobus,Clonación de tarjeta,Belén
375,2017-04-01,6.23149431,-75.59669141,Mujer,55,Autobus,Clonación de tarjeta,Belén
376,2017-04-01,6.23209596,-75.56138422,Mujer,30,Taxi,Atraco,Buenos Aires
377,2017-04-01,6.25785019,-75.56869593,Hombre,23,Taxi,Atraco,Candelaria
378,2017-04-02,6.26574216,-75.54876175,Mujer,66,Taxi,Atraco,Manrique
379,2017-04-02,6.26574216,-75.54876175,Mujer,66,Taxi,Atraco,Manrique
380,2017-04-02,6.29712756,-75.56908216,Hombre,34,Taxi,Descuido,Castilla
381,2017-04-03,6.25389914,-75.61708298,Hombre,25,Taxi,Atraco,San Javier
382,2017-04-03,6.24584169,-75.60930128,Hombre,32,Autobus,Atraco,Laureles
383,2017-04-03,6.28659665,-75.5701014,Hombre,27,Autobus,Raponazo,Castilla
384,2017-04-03,6.25389914,-75.61708298,Hombre,25,Taxi,Atraco,San Javier
385,2017-04-03,6.28659665,-75.5701014,Hombre,27,Autobus,Raponazo,Castilla
386,2017-04-03,6.24584169,-75.60930128,Hombre,32,Autobus,Atraco,Laureles
387,2017-04-03,6.24989944,-75.56412008,Mujer,50,Autobus,Cosquilleo,Candelaria
388,2017-04-04,6.24804371,-75.55732336,Mujer,24,Autobus,Raponazo,Candelaria
389,2017-04-04,6.27391196,-75.58431854,Mujer,52,Autobus,Atraco,Castilla
390,2017-04-04,6.24938896,-75.56794617,Mujer,32,Autobus,Raponazo,Candelaria
391,2017-04-05,6.230514,-75.57522979,Mujer,19,Metro,Cosquilleo,Poblado
392,2017-04-06,6.2210793,-75.58492965,Mujer,38,Autobus,Cosquilleo,Belén
393,2017-04-06,6.28924805,-75.56921631,Mujer,48,Autobus,Cosquilleo,Castilla
394,2017-04-06,6.25114725,-75.57113674,Mujer,19,Autobus,Raponazo,Candelaria
395,2017-04-06,6.27307412,-75.5891129,Hombre,30,Taxi,Atraco,Castilla
396,2017-04-06,6.27781266,-75.56988273,Hombre,28,Metro,Cosquilleo,Castilla
397,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
398,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
399,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
400,2017-04-07,6.27662606,-75.62201291,Hombre,28,Taxi,Atraco,Doce de Octubre
401,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
402,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
403,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
404,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
405,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
406,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
407,2017-04-07,6.30181441,-75.57271388,Mujer,34,Autobus,Atraco,Doce de Octubre
408,2017-04-07,6.23205114,-75.57736483,Hombre,39,Taxi,Atraco,Belén
409,2017-04-07,6.24957949,-75.56823995,Mujer,37,Autobus,Cosquilleo,Candelaria
410,2017-04-07,6.23135388,-75.57442122,Mujer,46,Taxi,Atraco,Candelaria
411,2017-04-08,6.24000483,-75.57985123,Mujer,41,Taxi,Atraco,Laureles
412,2017-04-09,6.21079954,-75.59964325,Hombre,34,Taxi,Atraco,Belén
413,2017-04-09,6.21079954,-75.59964325,Hombre,34,Taxi,Atraco,Belén
414,2017-04-09,6.24475352,-75.56778639,Mujer,35,Taxi,Atraco,Candelaria
415,2017-04-10,6.27909425,-75.57152834,Mujer,71,Taxi,Descuido,Castilla
416,2017-04-10,6.27909425,-75.57152834,Mujer,71,Taxi,Descuido,Castilla
417,2017-04-11,6.23933025,-75.58760014,Mujer,22,Autobus,Cosquilleo,Laureles
418,2017-04-11,6.28246961,-75.57336837,Hombre,54,Taxi,Atraco,Castilla
419,2017-04-11,6.23682923,-75.54806437,Mujer,25,Taxi,Atraco,Buenos Aires
420,2017-04-11,6.28246961,-75.57336837,Hombre,54,Taxi,Atraco,Castilla
421,2017-04-12,6.19575542,-75.58173146,Hombre,32,Taxi,Atraco,Belén
422,2017-04-12,6.23944223,-75.59890296,Mujer,36,Taxi,Raponazo,Laureles
423,2017-04-12,6.19575542,-75.58173146,Hombre,32,Taxi,Atraco,Belén
424,2017-04-14,6.22957564,-75.5719332,Hombre,24,Taxi,Atraco,Candelaria
425,2017-04-14,6.22957564,-75.5719332,Hombre,24,Taxi,Atraco,Candelaria
426,2017-04-14,6.25534926,-75.57934966,Hombre,27,Taxi,Atraco,Laureles
427,2017-04-14,6.24851831,-75.57559993,Hombre,58,Taxi,Atraco,Candelaria
428,2017-04-14,6.25534926,-75.57934966,Hombre,27,Taxi,Atraco,Laureles
429,2017-04-15,6.27351491,-75.57327051,Mujer,34,Autobus,Cosquilleo,Castilla
430,2017-04-15,6.25001357,-75.56903182,Hombre,25,Taxi,Atraco,Candelaria
431,2017-04-15,6.27351491,-75.57327051,Mujer,34,Autobus,Cosquilleo,Castilla
432,2017-04-15,6.26150824,-75.55601981,Mujer,28,Autobus,Cosquilleo,Aranjuez
433,2017-04-15,6.26150824,-75.55601981,Mujer,28,Autobus,Cosquilleo,Aranjuez
434,2017-04-17,6.2582009,-75.58686583,Hombre,55,Autobus,Cosquilleo,Laureles
435,2017-04-17,6.25079792,-75.570434,Hombre,50,Taxi,Atraco,Candelaria
436,2017-04-18,6.26770419,-75.57442501,Hombre,55,Autobus,Cosquilleo,Castilla
437,2017-04-18,6.2456174,-75.56742992,Mujer,50,Taxi,Atraco,Candelaria
438,2017-04-19,6.27905159,-75.57145324,Mujer,25,Taxi,Descuido,Castilla
439,2017-04-19,6.27905159,-75.57145324,Mujer,25,Taxi,Descuido,Castilla
440,2017-04-19,6.25258703,-75.56809511,Mujer,60,Taxi,Atraco,Candelaria
441,2017-04-20,6.24732361,-75.56976269,Mujer,54,Metro,Cosquilleo,Candelaria
442,2017-04-20,6.24732361,-75.56976269,Mujer,54,Metro,Cosquilleo,Candelaria
443,2017-04-20,6.2397302,-75.58651652,Mujer,62,Taxi,Atraco,Laureles
444,2017-04-21,6.26470768,-75.568594,Mujer,29,Autobus,Cosquilleo,Aranjuez
445,2017-04-21,6.26470768,-75.568594,Mujer,29,Autobus,Cosquilleo,Aranjuez
446,2017-04-21,6.27288216,-75.57321277,Hombre,33,Taxi,Atraco,Castilla
447,2017-04-21,6.27288216,-75.57321277,Hombre,33,Taxi,Atraco,Castilla
448,2017-04-21,6.23851435,-75.57298746,Hombre,53,Metro,Cosquilleo,Candelaria
449,2017-04-21,6.21252259,-75.57606024,Mujer,23,Metro,Atraco,Poblado
450,2017-04-21,6.247074,-75.56975607,Hombre,31,Metro,Cosquilleo,Candelaria
451,2017-04-22,6.23445086,-75.58152761,Hombre,20,Taxi,Atraco,Belén
452,2017-04-22,6.23445086,-75.58152761,Hombre,20,Taxi,Atraco,Belén
453,2017-04-24,6.29446773,-75.56912955,Hombre,32,Taxi,Atraco,Castilla
454,2017-04-24,6.24743366,-75.56943253,Hombre,38,Metro,Cosquilleo,Candelaria
455,2017-04-25,6.24731448,-75.56957573,Mujer,27,Metro,Cosquilleo,Candelaria
456,2017-04-25,6.23952777,-75.58473987,Mujer,49,Autobus,Cosquilleo,Laureles
457,2017-04-25,6.25326467,-75.57546148,Mujer,27,Autobus,Atraco,Candelaria
458,2017-04-25,6.23049399,-75.57536926,Hombre,45,Metro,Cosquilleo,Poblado
459,2017-04-25,6.25326467,-75.57546148,Mujer,27,Autobus,Atraco,Candelaria
460,2017-04-25,6.22940962,-75.59826787,Hombre,51,Taxi,Descuido,Belén
461,2017-04-26,6.29543137,-75.56235578,Hombre,27,Metro,Cosquilleo,Castilla
462,2017-04-26,6.22716999,-75.59113903,Hombre,36,Taxi,Atraco,Belén
463,2017-04-26,6.29543137,-75.56235578,Hombre,27,Metro,Cosquilleo,Castilla
464,2017-04-26,6.25293898,-75.5827996,Mujer,42,Metro,Cosquilleo,Laureles
465,2017-04-26,6.22667165,-75.56917096,Mujer,39,Metro,Atraco,Poblado
466,2017-04-27,6.26003116,-75.56259623,Mujer,18,Autobus,Raponazo,Candelaria
467,2017-04-27,6.25240039,-75.56680765,Hombre,44,Autobus,Cosquilleo,Candelaria
468,2017-04-28,6.24875828,-75.58370557,Hombre,59,Autobus,Atraco,Laureles
469,2017-04-28,6.26444106,-75.56325641,Hombre,18,Metro,Cosquilleo,Aranjuez
470,2017-04-28,6.23217772,-75.59673037,Mujer,20,Autobus,Cosquilleo,Belén
471,2017-04-28,6.23860501,-75.57335224,Hombre,44,Autobus,Cosquilleo,Candelaria
472,2017-04-29,6.25704193,-75.61384082,Hombre,20,Metro,Cosquilleo,San Javier
473,2017-04-29,6.25293364,-75.57872739,Hombre,44,Taxi,Descuido,Laureles
474,2017-04-29,6.25293364,-75.57872739,Hombre,44,Taxi,Descuido,Laureles
475,2017-04-29,6.22987099,-75.574482,Hombre,32,Taxi,Atraco,Poblado
476,2017-04-30,6.2458147,-75.56719389,Mujer,22,Taxi,Atraco,Candelaria
477,2017-05-01,6.21335093,-75.57743996,Hombre,21,Metro,Cosquilleo,Poblado
478,2017-05-02,6.29044908,-75.56402352,Mujer,42,Metro,Cosquilleo,Aranjuez
479,2017-05-02,6.208544,-75.56373785,Hombre,37,Taxi,Raponazo,Poblado
480,2017-05-02,6.25631444,-75.58127549,Mujer,48,Autobus,Cosquilleo,Laureles
481,2017-05-02,6.25358154,-75.58805612,Hombre,50,Metro,Cosquilleo,Laureles
482,2017-05-02,6.208544,-75.56373785,Hombre,37,Taxi,Raponazo,Poblado
483,2017-05-02,6.20649066,-75.57136389,Hombre,49,Taxi,Atraco,Poblado
484,2017-05-03,6.21307166,-75.56983318,Mujer,49,Autobus,Cosquilleo,Poblado
485,2017-05-03,6.23204048,-75.56885686,Hombre,32,Taxi,Descuido,Candelaria
486,2017-05-03,6.21307166,-75.56983318,Mujer,49,Autobus,Cosquilleo,Poblado
487,2017-05-03,6.23820506,-75.57239201,Hombre,33,Taxi,Atraco,Candelaria
488,2017-05-03,6.28194721,-75.56184453,Hombre,43,Autobus,Atraco,Aranjuez
489,2017-05-03,6.23820506,-75.57239201,Hombre,33,Taxi,Atraco,Candelaria
490,2017-05-03,6.24808085,-75.56976831,Hombre,37,Metro,Cosquilleo,Candelaria
491,2017-05-03,6.27287683,-75.57313766,Mujer,53,Autobus,Cosquilleo,Castilla
492,2017-05-04,6.24755024,-75.56435628,Mujer,45,Autobus,Cosquilleo,Candelaria
493,2017-05-04,6.24898606,-75.5934875,Mujer,44,Autobus,Cosquilleo,Laureles
494,2017-05-04,6.24714384,-75.5698064,Hombre,27,Metro,Cosquilleo,Candelaria
495,2017-05-04,6.24350569,-75.57134058,Mujer,24,Metro,Cosquilleo,Candelaria
496,2017-05-04,6.21816456,-75.58046546,Hombre,20,Autobus,Cosquilleo,Belén
497,2017-05-04,6.24755024,-75.56435628,Mujer,45,Autobus,Cosquilleo,Candelaria
498,2017-05-04,6.21283701,-75.57772424,Mujer,32,Metro,Descuido,Poblado
499,2017-05-04,6.21276649,-75.57794139,Hombre,37,Metro,Cosquilleo,Poblado
500,2017-05-05,6.28494221,-75.55847544,Hombre,32,Taxi,Atraco,Aranjuez
501,2017-05-05,6.26644736,-75.5938819,Hombre,20,Autobus,Cosquilleo,Laureles
502,2017-05-05,6.23062152,-75.57524692,Mujer,18,Autobus,Cosquilleo,Poblado
503,2017-05-05,6.23062152,-75.57524692,Mujer,18,Autobus,Cosquilleo,Poblado
504,2017-05-05,6.21335799,-75.57765036,Hombre,29,Metro,Cosquilleo,Poblado
505,2017-05-05,6.24381743,-75.57442342,Hombre,78,Autobus,Cosquilleo,Candelaria
506,2017-05-07,6.28721579,-75.60971171,Hombre,26,Taxi,Atraco,Doce de Octubre
507,2017-05-07,6.28721579,-75.60971171,Hombre,26,Taxi,Atraco,Doce de Octubre
508,2017-05-07,6.28721579,-75.60971171,Hombre,26,Taxi,Atraco,Doce de Octubre
509,2017-05-07,6.26435041,-75.59639778,Mujer,34,Taxi,Raponazo,Laureles
510,2017-05-07,6.26435041,-75.59639778,Mujer,34,Taxi,Raponazo,Laureles
511,2017-05-08,6.25038132,-75.56812733,Mujer,25,Metro,Cosquilleo,Candelaria
512,2017-05-08,6.21262903,-75.57777789,Hombre,48,Metro,Cosquilleo,Poblado
513,2017-05-08,6.24249942,-75.56797988,Hombre,23,Taxi,Comisión de delito,Candelaria
514,2017-05-09,6.25674299,-75.61377853,Hombre,41,Metro,Cosquilleo,San Javier
515,2017-05-09,6.24720846,-75.56926459,Mujer,24,Metro,Cosquilleo,Candelaria
516,2017-05-09,6.23432417,-75.54910275,Hombre,34,Taxi,Atraco,Buenos Aires
517,2017-05-09,6.27874232,-75.57554092,Hombre,40,Taxi,Atraco,Castilla
518,2017-05-09,6.2343471,-75.548971,Hombre,45,Taxi,Atraco,Buenos Aires
519,2017-05-09,6.24725562,-75.56954756,Hombre,24,Metro,Cosquilleo,Candelaria
520,2017-05-09,6.23432417,-75.54910275,Hombre,34,Taxi,Atraco,Buenos Aires
521,2017-05-09,6.2432124,-75.57139423,Hombre,72,Metro,Atraco,Candelaria
522,2017-05-09,6.21274529,-75.57779274,Hombre,20,Metro,Cosquilleo,Poblado
523,2017-05-09,6.24727915,-75.5695769,Hombre,18,Metro,Cosquilleo,Candelaria
524,2017-05-09,6.27820854,-75.56951642,Mujer,18,Metro,Cosquilleo,Castilla
525,2017-05-10,6.23164585,-75.57509031,Hombre,60,Taxi,Atraco,Candelaria
526,2017-05-10,6.23164585,-75.57509031,Hombre,60,Taxi,Atraco,Candelaria
527,2017-05-10,6.23066997,-75.57558384,Hombre,24,Metro,Cosquilleo,Poblado
528,2017-05-10,6.27131278,-75.55543225,Hombre,46,Taxi,Atraco,Aranjuez
529,2017-05-11,6.2133343,-75.57783157,Hombre,20,Metro,Cosquilleo,Poblado
530,2017-05-11,6.25626442,-75.5732289,Mujer,35,Autobus,Cosquilleo,Candelaria
531,2017-05-11,6.2474838,-75.56968834,Mujer,26,Metro,Cosquilleo,Candelaria
532,2017-05-11,6.23866367,-75.57300892,Hombre,29,Metro,Cosquilleo,Candelaria
533,2017-05-11,6.20624549,-75.58615174,Hombre,39,Autobus,Cosquilleo,Belén
534,2017-05-11,6.24767043,-75.56441512,Hombre,64,Autobus,Cosquilleo,Candelaria
535,2017-05-12,6.29015319,-75.56527343,Hombre,25,Metro,Cosquilleo,Castilla
536,2017-05-12,6.23250975,-75.60220745,Mujer,33,Taxi,Descuido,Belén
537,2017-05-12,6.29015319,-75.56527343,Hombre,25,Metro,Cosquilleo,Castilla
538,2017-05-12,6.2530475,-75.56753561,Mujer,36,Taxi,Atraco,Candelaria
539,2017-05-12,6.2530475,-75.56753561,Mujer,36,Taxi,Atraco,Candelaria
540,2017-05-12,6.24727979,-75.569598,Mujer,20,Metro,Cosquilleo,Candelaria
541,2017-05-12,6.23250975,-75.60220745,Mujer,33,Taxi,Descuido,Belén
542,2017-05-13,6.25120058,-75.54459896,Hombre,42,Taxi,Atraco,Villa Hermosa
543,2017-05-13,6.24471568,-75.57046339,Mujer,44,Taxi,Atraco,Candelaria
544,2017-05-13,6.25120058,-75.54459896,Hombre,42,Taxi,Atraco,Villa Hermosa
545,2017-05-14,6.20431094,-75.58479712,Hombre,55,Taxi,Atraco,Belén
546,2017-05-14,6.21313032,-75.57774033,Hombre,23,Metro,Cosquilleo,Poblado
547,2017-05-14,6.28132939,-75.57673846,Mujer,26,Autobus,Cosquilleo,Castilla
548,2017-05-15,6.27805446,-75.56950059,Mujer,67,Metro,Cosquilleo,Castilla
549,2017-05-15,6.2471175,-75.56970705,Mujer,53,Metro,Cosquilleo,Candelaria
550,2017-05-16,6.27259554,-75.56558996,Mujer,30,Taxi,Atraco,Aranjuez
551,2017-05-16,6.2529776,-75.56941754,Hombre,32,Taxi,Atraco,Candelaria
552,2017-05-16,6.19725466,-75.5779174,Mujer,40,Metro,Cosquilleo,Poblado
553,2017-05-16,6.27517074,-75.59542909,Mujer,22,Autobus,Cosquilleo,Castilla
554,2017-05-16,6.24930753,-75.56470733,Hombre,32,Taxi,Raponazo,Candelaria
555,2017-05-17,6.21189441,-75.57787985,Hombre,40,Metro,Atraco,Poblado
556,2017-05-17,6.250582,-75.56817389,Hombre,24,Metro,Cosquilleo,Candelaria
557,2017-05-17,6.25045252,-75.56814502,Mujer,44,Metro,Cosquilleo,Candelaria
558,2017-05-17,6.21189441,-75.57787985,Hombre,40,Metro,Atraco,Poblado
559,2017-05-17,6.250582,-75.56817389,Hombre,24,Metro,Cosquilleo,Candelaria
560,2017-05-17,6.2473125,-75.569801,Mujer,46,Metro,Cosquilleo,Candelaria
561,2017-05-17,6.25045252,-75.56814502,Mujer,44,Metro,Cosquilleo,Candelaria
562,2017-05-17,6.21189441,-75.57787985,Hombre,40,Metro,Atraco,Poblado
563,2017-05-17,6.24514945,-75.56747824,Mujer,51,Autobus,Raponazo,Candelaria
564,2017-05-17,6.24632907,-75.5669636,Mujer,25,Taxi,Atraco,Candelaria
565,2017-05-18,6.23054731,-75.57535853,Hombre,43,Metro,Cosquilleo,Poblado
566,2017-05-18,6.2641735,-75.55352053,Hombre,30,Taxi,Atraco,Manrique
567,2017-05-18,6.25697033,-75.566062,Hombre,25,Metro,Cosquilleo,Candelaria
568,2017-05-18,6.25697033,-75.566062,Hombre,25,Metro,Cosquilleo,Candelaria
569,2017-05-18,6.2641735,-75.55352053,Hombre,30,Taxi,Atraco,Manrique
570,2017-05-18,6.25283953,-75.57254776,Mujer,23,Autobus,Cosquilleo,Candelaria
571,2017-05-19,6.24716384,-75.5891129,Mujer,31,Taxi,Atraco,Laureles
572,2017-05-19,6.24716384,-75.5891129,Mujer,31,Taxi,Atraco,Laureles
573,2017-05-19,6.24716384,-75.5891129,Mujer,31,Taxi,Atraco,Laureles
574,2017-05-19,6.24716384,-75.5891129,Mujer,31,Taxi,Atraco,Laureles
575,2017-05-19,6.24716384,-75.5891129,Mujer,31,Taxi,Atraco,Laureles
576,2017-05-19,6.24721754,-75.56969677,Hombre,22,Metro,Cosquilleo,Candelaria
577,2017-05-19,6.26970904,-75.57631329,Hombre,53,Autobus,Atraco,Castilla
578,2017-05-19,6.26946682,-75.56589685,Mujer,38,Metro,Cosquilleo,Aranjuez
579,2017-05-19,6.26946682,-75.56589685,Mujer,38,Metro,Cosquilleo,Aranjuez
580,2017-05-19,6.24716384,-75.5891129,Mujer,31,Taxi,Atraco,Laureles
581,2017-05-19,6.26946682,-75.56589685,Mujer,38,Metro,Cosquilleo,Aranjuez
582,2017-05-19,6.26970904,-75.57631329,Hombre,53,Autobus,Atraco,Castilla
583,2017-05-19,6.26970904,-75.57631329,Hombre,53,Autobus,Atraco,Castilla
584,2017-05-19,6.26970904,-75.57631329,Hombre,53,Autobus,Atraco,Castilla
585,2017-05-19,6.26946682,-75.56589685,Mujer,38,Metro,Cosquilleo,Aranjuez
586,2017-05-19,6.26471643,-75.56808978,Hombre,25,Autobus,Cosquilleo,Aranjuez
587,2017-05-20,6.23925525,-75.5900264,Hombre,40,Taxi,Atraco,Laureles
588,2017-05-20,6.23925525,-75.5900264,Hombre,40,Taxi,Atraco,Laureles
589,2017-05-20,6.23925525,-75.5900264,Hombre,40,Taxi,Atraco,Laureles
590,2017-05-20,6.20051251,-75.57305183,Mujer,27,Taxi,Atraco,Poblado
591,2017-05-21,6.2340304,-75.58845106,Hombre,35,Taxi,Descuido,Belén
592,2017-05-21,6.25932516,-75.56493201,Hombre,18,Taxi,Atraco,Candelaria
593,2017-05-22,6.29050511,-75.5645546,Hombre,44,Metro,Cosquilleo,Castilla
594,2017-05-22,6.28896413,-75.58983173,Mujer,27,Autobus,Cosquilleo,Castilla
595,2017-05-22,6.27428697,-75.59691793,Hombre,25,Autobus,Cosquilleo,Castilla
596,2017-05-22,6.28896413,-75.58983173,Mujer,27,Autobus,Cosquilleo,Castilla
